id,name,external_source,external_id,exercise_type,category,muscle_group,equipment,movement_pattern,instructions,thumbnail_url,gif_url,media_url,is_system,is_archived
0236,cable standing twist row (v-bar),exercisedb,0236,back,back,biceps,cable,,"Attach a v-bar attachment to a cable machine at chest height. Stand facing the cable machine with your feet shoulder-width apart. Grasp the v-bar with an overhand grip, palms facing down. Take a step back to create tension in the cable. Keep your back straight and core engaged throughout the exercise. Pull the v-bar towards your torso by retracting your shoulder blades and bending your elbows. As you pull, twist your torso to one side, squeezing your shoulder blades together. Pause for a moment at the top of the movement, feeling the contraction in your upper back. Slowly release the tension and return to the starting position, untwisting your torso. Repeat the movement for the desired number of repetitions, alternating the twisting direction with each rep.",images/0236-JOZhu2h.jpg,videos/0236-JOZhu2h.gif,videos/0236-JOZhu2h.gif,true,false
1269,cable standing up straight crossovers,exercisedb,1269,chest,chest,deltoids,cable,,"Stand in the middle of a cable machine with your feet shoulder-width apart. Hold the handles of the cables with your palms facing down and your arms extended straight out to the sides. Keeping your arms straight, bring your hands together in front of your body, crossing them over each other. Pause for a moment, then slowly return to the starting position, keeping your arms extended. Repeat for the desired number of repetitions.",images/1269-UKWTJWR.jpg,videos/1269-UKWTJWR.gif,videos/1269-UKWTJWR.gif,true,false
0238,cable straight arm pulldown,exercisedb,0238,back,back,shoulders,cable,,"Attach a straight bar to the high pulley of a cable machine. Stand facing the machine with your feet shoulder-width apart. Grasp the bar with an overhand grip, keeping your arms straight and your palms facing down. Engage your lats and pull the bar down towards your thighs, keeping your arms straight throughout the movement. Pause for a moment at the bottom, then slowly return the bar to the starting position. Repeat for the desired number of repetitions.",images/0238-x69MAlq.jpg,videos/0238-x69MAlq.gif,videos/0238-x69MAlq.gif,true,false
0237,cable straight arm pulldown (with rope),exercisedb,0237,back,back,biceps,cable,,"Attach a rope to the cable machine at the highest setting. Stand facing the machine with your feet shoulder-width apart. Grasp the rope with both hands, palms facing down. Extend your arms fully in front of you, keeping your elbows slightly bent. Engage your lats and slowly pull the rope down towards your thighs, keeping your arms straight. Pause for a moment at the bottom, then slowly release the tension and return to the starting position. Repeat for the desired number of repetitions.",images/0237-DT14T9T.jpg,videos/0237-DT14T9T.gif,videos/0237-DT14T9T.gif,true,false
0239,cable straight back seated row,exercisedb,0239,back,back,biceps,cable,,"Sit on the cable row machine with your feet flat on the footrests and your knees slightly bent. Grasp the cable handles with an overhand grip, palms facing down. Keep your back straight and lean slightly forward from the hips. Pull the cable handles towards your body, squeezing your shoulder blades together. Pause for a moment at the peak of the movement, then slowly release the handles back to the starting position. Repeat for the desired number of repetitions.",images/0239-Tq6gbK6.jpg,videos/0239-Tq6gbK6.gif,videos/0239-Tq6gbK6.gif,true,false
0240,cable supine reverse fly,exercisedb,0240,shoulders,shoulders,trapezius,cable,,"Attach a D-handle to a low pulley cable machine and lie face down on a flat bench. Grasp the D-handle with each hand, palms facing down, and extend your arms straight out in front of you. Keeping your arms straight, raise them out to the sides until they are parallel to the floor. Pause for a moment at the top, then slowly lower your arms back down to the starting position. Repeat for the desired number of repetitions.",images/0240-PQcUlDi.jpg,videos/0240-PQcUlDi.gif,videos/0240-PQcUlDi.gif,true,false
2464,cable thibaudeau kayak row,exercisedb,2464,back,back,biceps,cable,,"Attach a cable handle to a low pulley and sit facing the machine with your feet flat on the floor. Grasp the handle with your right hand and extend your arm fully, keeping a slight bend in your elbow. Lean forward from your hips, keeping your back straight and your abs engaged. Pull the handle towards your torso by retracting your shoulder blade and bending your elbow, keeping your arm close to your body. Squeeze your back muscles at the top of the movement, then slowly return to the starting position. Repeat for the desired number of repetitions, then switch sides and perform with your left arm.",images/2464-ZgwWBoC.jpg,videos/2464-ZgwWBoC.gif,videos/2464-ZgwWBoC.gif,true,false
0241,cable triceps pushdown (v-bar),exercisedb,0241,upper arms,upper arms,forearms,cable,,"Attach a v-bar attachment to the cable machine at the highest setting. Stand facing the cable machine with your feet shoulder-width apart. Grasp the v-bar with an overhand grip, palms facing down, and your hands shoulder-width apart. Keep your elbows close to your sides and your upper arms stationary throughout the exercise. Engage your triceps and exhale as you push the v-bar down until your arms are fully extended. Pause for a moment at the bottom of the movement, squeezing your triceps. Inhale as you slowly return the v-bar to the starting position, maintaining control. Repeat for the desired number of repetitions.",images/0241-gAwDzB3.jpg,videos/0241-gAwDzB3.gif,videos/0241-gAwDzB3.gif,true,false
2405,cable triceps pushdown (v-bar) (with arm blaster),exercisedb,2405,upper arms,upper arms,forearms,cable,,"Attach a v-bar attachment to the cable machine at the highest setting. Stand facing the cable machine with your feet shoulder-width apart. Grasp the v-bar with an overhand grip, palms facing down, and your hands shoulder-width apart. Keep your elbows close to your sides and your upper arms stationary throughout the exercise. Engage your triceps and exhale as you push the v-bar down until your arms are fully extended. Pause for a moment at the bottom of the movement, squeezing your triceps. Inhale as you slowly return the v-bar to the starting position, maintaining control. Repeat for the desired number of repetitions.",images/2405-OxJk1fg.jpg,videos/2405-OxJk1fg.gif,videos/2405-OxJk1fg.gif,true,false
0242,cable tuck reverse crunch,exercisedb,0242,waist,waist,hip flexors,cable,,"Attach a cable to a low pulley and lie down on a mat facing up. Hold the cable with both hands and extend your arms straight up above your chest. Bend your knees and lift your legs up, bringing your knees towards your chest. At the same time, curl your pelvis up towards your chest, lifting your hips off the ground. Pause for a moment at the top, then slowly lower your legs and hips back down to the starting position. Repeat for the desired number of repetitions.",images/0242-TXtXc84.jpg,videos/0242-TXtXc84.gif,videos/0242-TXtXc84.gif,true,false
0243,cable twist,exercisedb,0243,waist,waist,obliques,cable,,"Stand with your feet shoulder-width apart, facing the cable machine. Hold the cable handle with both hands in front of your chest, keeping your arms slightly bent. Engage your core and twist your torso to the right, pulling the cable across your body. Pause for a moment at the end of the movement, feeling the contraction in your abs and obliques. Slowly return to the starting position, resisting the cable's pull. Repeat the movement to the left side. Continue alternating sides for the desired number of repetitions.",images/0243-aVs3BR3.jpg,videos/0243-aVs3BR3.gif,videos/0243-aVs3BR3.gif,true,false
0862,cable twist (up-down),exercisedb,0862,waist,waist,obliques,cable,,"Stand with your feet shoulder-width apart, facing the cable machine. Hold the cable handle with both hands in front of your chest, keeping your arms slightly bent. Engage your core and slowly rotate your torso to one side, keeping your hips and legs stable. Pause for a moment at the end of the rotation, then slowly return to the starting position. Repeat the rotation to the opposite side. Continue alternating sides for the desired number of repetitions.",images/0862-fhZQPlV.jpg,videos/0862-fhZQPlV.gif,videos/0862-fhZQPlV.gif,true,false
0244,cable twisting pull,exercisedb,0244,back,back,shoulders,cable,,"Attach a cable handle to a low pulley and stand facing the machine. Grasp the handle with your left hand and step away from the machine, extending your arm fully. Position your feet shoulder-width apart, with your knees slightly bent. Keep your back straight and your core engaged throughout the exercise. Pull the handle towards your body, rotating your torso to the right as you do so. Squeeze your back muscles at the end of the movement. Slowly return to the starting position, keeping tension on the cable. Repeat for the desired number of repetitions, then switch sides and perform with your right hand.",images/0244-zCgxPbV.jpg,videos/0244-zCgxPbV.gif,videos/0244-zCgxPbV.gif,true,false
